Wholesaler License Serial Number,License Type Name,Brand Label Serial Number,Brand Label Name,License Class Description,Product Description,Wholesaler Name,Domestic or Imported,Latitude,Longitude,City
2183995,WHOLESALE BEER(CO),5159108,PRAIRIE ARTISAN ALES PINK GUAVA FUNK,BEER & LAGER,FLAVORED MALT BEVERAGE,REMARKABLE LIQUIDS LLC,D,42.68810121,-73.95553848,GUILDERLAND CENTER
2183995,WHOLESALE BEER(CO),5138397,PRAIRIE ARTISAN ALES PIRATE BOMB,BEER & LAGER,FLAVORED MALT BEVERAGE,REMARKABLE LIQUIDS LLC,D,42.68810121,-73.95553848,GUILDERLAND CENTER
2183995,WHOLESALE BEER(CO),5139462,PRAIRIE ARTISAN ALES PRAIRIE PARADISE,BEER & LAGER,FLAVORED MALT BEVERAGE,REMARKABLE LIQUIDS LLC,D,42.68810121,-73.95553848,GUILDERLAND CENTER
2183995,WHOLESALE BEER(CO),5149101,PRAIRIE ARTISAN ALES PRISON RODEO,BEER & LAGER,FLAVORED MALT BEVERAGE,REMARKABLE LIQUIDS LLC,D,42.68810121,-73.95553848,GUILDERLAND CENTER
2183995,WHOLESALE BEER(CO),5146916,PRAIRIE ARTISAN ALES SPECIAL,BEER & LAGER,FLAVORED MALT BEVERAGE,REMARKABLE LIQUIDS LLC,D,42.68810121,-73.95553848,GUILDERLAND CENTER
2183995,WHOLESALE BEER(CO),5133635,PRAIRIE BOMB,BEER & LAGER,FLAVORED MALT BEVERAGE,REMARKABLE LIQUIDS LLC,D,42.68810121,-73.95553848,GUILDERLAND CENTER
2183995,WHOLESALE BEER(CO),5133634,PRAIRIE PIRATE NOIR,BEER & LAGER,FLAVORED MALT BEVERAGE,REMARKABLE LIQUIDS LLC,D,42.68810121,-73.95553848,GUILDERLAND CENTER
1010894,WHOLESALE BEER(CO),5137247,PULP FUSION,BEER & LAGER,FLAVORED MALT BEVERAGE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
1010894,WHOLESALE BEER(CO),5139345,PUMPKIN SMASH NW STYLE SOUR ALE,BEER & LAGER,FLAVORED MALT BEVERAGE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
2187970,WHOLESALE BEER(CO),5155264,PURE PROJECT CHOCOLATE MOUNTAIN,BEER & LAGER,FLAVORED MALT BEVERAGE,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,41.73976662,-74.06848564,NEW PALTZ
2187970,WHOLESALE BEER(CO),5152599,PURE PROJECT EUPHORIK WITH PEACHES,BEER & LAGER,FLAVORED MALT BEVERAGE,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,41.73976662,-74.06848564,NEW PALTZ
2187970,WHOLESALE BEER(CO),5152587,PURE PROJECT LA VIE EN ROSE,BEER & LAGER,FLAVORED MALT BEVERAGE,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,41.73976662,-74.06848564,NEW PALTZ
2187970,WHOLESALE BEER(CO),5152589,PURE PROJECT MILAGRO,BEER & LAGER,FLAVORED MALT BEVERAGE,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,41.73976662,-74.06848564,NEW PALTZ
2187970,WHOLESALE BEER(CO),5152592,PURE PROJECT NEW FASHIONED,BEER & LAGER,FLAVORED MALT BEVERAGE,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,41.73976662,-74.06848564,NEW PALTZ
2187970,WHOLESALE BEER(CO),5153565,PURE PROJECT ROMEO & JULIUS,BEER & LAGER,FLAVORED MALT BEVERAGE,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,41.73976662,-74.06848564,NEW PALTZ
2187970,WHOLESALE BEER(CO),5152554,PURE PROJECT SAISON D SABIO,BEER & LAGER,FLAVORED MALT BEVERAGE,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,41.73976662,-74.06848564,NEW PALTZ
2187970,WHOLESALE BEER(CO),5152595,PURE PROJECT TENMILE W/ COFFEE,BEER & LAGER,FLAVORED MALT BEVERAGE,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,41.73976662,-74.06848564,NEW PALTZ
2194359,MICRO BREWER,5147935,RAQUETTE RIVER MANGO WHEAT ALE,BEER & LAGER,FLAVORED MALT BEVERAGE,RAQUETTE RIVER BREWING LLC,D,44.24300794,-74.48675883,TUPPER LAKE
2195946,WHOLESALE BEER(C),5142238,REDD'S PEACH ALE,BEER & LAGER,FLAVORED MALT BEVERAGE,MILLERCOORS LLC,D,42.70454,-73.85836,ALBANY
2195946,WHOLESALE BEER(C),5154265,REDD'S WICKED LEMONADE,BEER & LAGER,FLAVORED MALT BEVERAGE,MILLERCOORS LLC,D,42.70454,-73.85836,ALBANY
2195946,WHOLESALE BEER(C),5142236,REDD'S WICKED STRAWBERRY KIWI,BEER & LAGER,FLAVORED MALT BEVERAGE,MILLERCOORS LLC,D,42.70454,-73.85836,ALBANY
2195946,WHOLESALE BEER(C),5150471,REDD'S WICKED WATERMELON,BEER & LAGER,FLAVORED MALT BEVERAGE,MILLERCOORS LLC,D,42.70454,-73.85836,ALBANY
2195946,WHOLESALE BEER(C),5146335,REDDS BLACK CHERRY ALE,BEER & LAGER,FLAVORED MALT BEVERAGE,MILLERCOORS LLC,D,42.70454,-73.85836,ALBANY
2195946,WHOLESALE BEER(C),5126660,REDDS CRANBERRY ALE,BEER & LAGER,FLAVORED MALT BEVERAGE,MILLERCOORS LLC,D,42.70454,-73.85836,ALBANY
2195946,WHOLESALE BEER(C),5137961,REDDS WICKED BLOOD ORANGE,BEER & LAGER,FLAVORED MALT BEVERAGE,MILLERCOORS LLC,D,42.70454,-73.85836,ALBANY
1270256,WHOLESALE BEER(C),5140581,REVOLUTION BOTTOM UP WIT,BEER & LAGER,FLAVORED MALT BEVERAGE,MANHATTAN BEER DISTRIBUTORS ,D,40.8103426,-73.90316025,BRONX
1270256,WHOLESALE BEER(C),5142859,REVOLUTION CAFE DETH,BEER & LAGER,FLAVORED MALT BEVERAGE,MANHATTAN BEER DISTRIBUTORS ,D,40.8103426,-73.90316025,BRONX
1270256,WHOLESALE BEER(C),5142858,REVOLUTION DETH BY CHERRIES,BEER & LAGER,FLAVORED MALT BEVERAGE,MANHATTAN BEER DISTRIBUTORS ,D,40.8103426,-73.90316025,BRONX
1270256,WHOLESALE BEER(C),5140894,REVOLUTION DETH'S TAR,BEER & LAGER,FLAVORED MALT BEVERAGE,MANHATTAN BEER DISTRIBUTORS ,D,40.8103426,-73.90316025,BRONX
1270256,WHOLESALE BEER(C),5140577,REVOLUTION FISTMAS,BEER & LAGER,FLAVORED MALT BEVERAGE,MANHATTAN BEER DISTRIBUTORS ,D,40.8103426,-73.90316025,BRONX
1270256,WHOLESALE BEER(C),5158905,REVOLUTION LOGANBERRY,BEER & LAGER,FLAVORED MALT BEVERAGE,MANHATTAN BEER DISTRIBUTORS ,D,40.8103426,-73.90316025,BRONX
1270256,WHOLESALE BEER(C),5143399,REVOLUTION ROSA,BEER & LAGER,FLAVORED MALT BEVERAGE,MANHATTAN BEER DISTRIBUTORS ,D,40.8103426,-73.90316025,BRONX
1010894,WHOLESALE BEER(CO),5132537,RIVER HORSE CHERRY BERLINER WEISSE,BEER & LAGER,FLAVORED MALT BEVERAGE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
1010894,WHOLESALE BEER(CO),5132536,RIVER HORSE CRANBERRY SOUR,BEER & LAGER,FLAVORED MALT BEVERAGE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
1010894,WHOLESALE BEER(CO),5118003,RIVER HORSE HIPP O LANTERN IMP PUMPKIN,BEER & LAGER,FLAVORED MALT BEVERAGE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
1010716,WHOLESALE BEER(C),5150461,ROGUE COLD BREW 2.0,BEER & LAGER,FLAVORED MALT BEVERAGE,U B DISTRIBUTORS LLC,D,40.7152748,-73.92765792,BROOKLYN
1010716,WHOLESALE BEER(C),5154595,ROGUE COMBAT WOMBAT,BEER & LAGER,FLAVORED MALT BEVERAGE,U B DISTRIBUTORS LLC,D,40.7152748,-73.92765792,BROOKLYN
1010716,WHOLESALE BEER(C),5158755,ROGUE COUNTER CURRANT,BEER & LAGER,FLAVORED MALT BEVERAGE,U B DISTRIBUTORS LLC,D,40.7152748,-73.92765792,BROOKLYN
1010716,WHOLESALE BEER(C),5113810,ROGUE DOUBLE CHOCOLATE STOUT,BEER & LAGER,FLAVORED MALT BEVERAGE,U B DISTRIBUTORS LLC,D,40.7152748,-73.92765792,BROOKLYN
1010716,WHOLESALE BEER(C),5124969,ROGUE FARMS MARIONBERRY BRAGGOT,BEER & LAGER,FLAVORED MALT BEVERAGE,U B DISTRIBUTORS LLC,D,40.7152748,-73.92765792,BROOKLYN
1010716,WHOLESALE BEER(C),5141466,ROGUE HAZELUTELY CHOCTABULOUS,BEER & LAGER,FLAVORED MALT BEVERAGE,U B DISTRIBUTORS LLC,D,40.7152748,-73.92765792,BROOKLYN
1010716,WHOLESALE BEER(C),5153569,ROGUE KULTURE CLASH,BEER & LAGER,FLAVORED MALT BEVERAGE,U B DISTRIBUTORS LLC,D,40.7152748,-73.92765792,BROOKLYN
1010716,WHOLESALE BEER(C),5157871,ROGUE MOM HEFEWEIZEN,BEER & LAGER,FLAVORED MALT BEVERAGE,U B DISTRIBUTORS LLC,D,40.7152748,-73.92765792,BROOKLYN
1010716,WHOLESALE BEER(C),5138639,ROGUE SPRUCE TIP,BEER & LAGER,FLAVORED MALT BEVERAGE,U B DISTRIBUTORS LLC,D,40.7152748,-73.92765792,BROOKLYN
2183995,WHOLESALE BEER(CO),5121417,ROSE PETAL IMPERIAL GOLDEN ALE,BEER & LAGER,FLAVORED MALT BEVERAGE,REMARKABLE LIQUIDS LLC,D,42.68810121,-73.95553848,GUILDERLAND CENTER
1010716,WHOLESALE BEER(C),5149922,ROUGE MARIONBERRY SOUR,BEER & LAGER,FLAVORED MALT BEVERAGE,U B DISTRIBUTORS LLC,D,40.7152748,-73.92765792,BROOKLYN
2189976,MICRO BREWER,5123396,SAGE I TARIOUS ALE,BEER & LAGER,FLAVORED MALT BEVERAGE,GALAXY BREWING COMPANY LLC,D,42.09870498,-75.91385283,BINGHAMTON
2187970,WHOLESALE BEER(CO),5150779,SAINT SOMEWHERE ANNE,BEER & LAGER,FLAVORED MALT BEVERAGE,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,41.73976662,-74.06848564,NEW PALTZ
2187970,WHOLESALE BEER(CO),5150780,SAINT SOMEWHERE CAITLIN,BEER & LAGER,FLAVORED MALT BEVERAGE,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,41.73976662,-74.06848564,NEW PALTZ
2183995,WHOLESALE BEER(CO),5135207,SAINT SOMEWHERE PAYS DU SOLEIL,BEER & LAGER,FLAVORED MALT BEVERAGE,REMARKABLE LIQUIDS LLC,D,42.68810121,-73.95553848,GUILDERLAND CENTER
2503534,BREWER,5141234,SARANAC CHOCOLATL,BEER & LAGER,FLAVORED MALT BEVERAGE,MATT BREWING CO INC,D,43.10350421,-75.24408062,UTICA
2503534,BREWER,5124929,SARANAC CLOUD SPLITTER,BEER & LAGER,FLAVORED MALT BEVERAGE,MATT BREWING CO INC,D,43.10350421,-75.24408062,UTICA
2503534,BREWER,5117500,SARANAC HIGH PEAKS CHOCOLATE ORANGE,BEER & LAGER,FLAVORED MALT BEVERAGE,MATT BREWING CO INC,D,43.10350421,-75.24408062,UTICA
2503534,BREWER,5117640,SARANAC SHANDY,BEER & LAGER,FLAVORED MALT BEVERAGE,MATT BREWING CO INC,D,43.10350421,-75.24408062,UTICA
2503534,BREWER,5124925,SARANAC SINGLE MALT,BEER & LAGER,FLAVORED MALT BEVERAGE,MATT BREWING CO INC,D,43.10350421,-75.24408062,UTICA
2503534,BREWER,5122764,SARANAC TRAMONAY RESERVE,BEER & LAGER,FLAVORED MALT BEVERAGE,MATT BREWING CO INC,D,43.10350421,-75.24408062,UTICA
1010894,WHOLESALE BEER(CO),5140759,SCHLAFLY APRICOT IPA,BEER & LAGER,FLAVORED MALT BEVERAGE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
1010894,WHOLESALE BEER(CO),5143592,SCHLAFLY BARREL - AGED PUMPKIN ALE,BEER & LAGER,FLAVORED MALT BEVERAGE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
1010894,WHOLESALE BEER(CO),5141875,SCHLAFLY BARREL AGED IMPERIAL STOUT,BEER & LAGER,FLAVORED MALT BEVERAGE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
1010894,WHOLESALE BEER(CO),5151725,SCHLAFLY BARREL-AGED BARLEYWINE,BEER & LAGER,FLAVORED MALT BEVERAGE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
1010894,WHOLESALE BEER(CO),5150769,SCHLAFLY BARREL-AGED SAISON,BEER & LAGER,FLAVORED MALT BEVERAGE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
1010894,WHOLESALE BEER(CO),5143884,SCHLAFLY BERRY BERRY TART ALE,BEER & LAGER,FLAVORED MALT BEVERAGE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
1010894,WHOLESALE BEER(CO),5140738,SCHLAFLY CHRISTMAS ALE,BEER & LAGER,FLAVORED MALT BEVERAGE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
1010894,WHOLESALE BEER(CO),5140755,SCHLAFLY COCONUT CREME ALE,BEER & LAGER,FLAVORED MALT BEVERAGE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
1010894,WHOLESALE BEER(CO),5158530,SCHLAFLY DULCE DE LECHE,BEER & LAGER,FLAVORED MALT BEVERAGE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
1010894,WHOLESALE BEER(CO),5140175,SCHLAFLY GRAPEFRUIT IPA,BEER & LAGER,FLAVORED MALT BEVERAGE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
1010894,WHOLESALE BEER(CO),5143593,SCHLAFLY HOP TODDY,BEER & LAGER,FLAVORED MALT BEVERAGE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
1010894,WHOLESALE BEER(CO),5143587,SCHLAFLY IMPERIAL COFFEE STOUT,BEER & LAGER,FLAVORED MALT BEVERAGE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
1010894,WHOLESALE BEER(CO),5149938,SCHLAFLY IPA,BEER & LAGER,FLAVORED MALT BEVERAGE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
1010894,WHOLESALE BEER(CO),5150266,SCHLAFLY KENTUCKY MULE ALE,BEER & LAGER,FLAVORED MALT BEVERAGE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
1010894,WHOLESALE BEER(CO),5158531,SCHLAFLY MANGO ANCHO PEPPER STOUT,BEER & LAGER,FLAVORED MALT BEVERAGE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
1010894,WHOLESALE BEER(CO),5150771,SCHLAFLY MERRY BERRY ALE,BEER & LAGER,FLAVORED MALT BEVERAGE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
1010894,WHOLESALE BEER(CO),5150404,SCHLAFLY MUNICH DUNKEL LAGER,BEER & LAGER,FLAVORED MALT BEVERAGE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
1010894,WHOLESALE BEER(CO),5149940,SCHLAFLY NORTHEAST IPA,BEER & LAGER,FLAVORED MALT BEVERAGE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
1010894,WHOLESALE BEER(CO),5150267,SCHLAFLY PINEAPPLE IPA,BEER & LAGER,FLAVORED MALT BEVERAGE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
1010894,WHOLESALE BEER(CO),5140183,SCHLAFLY PUMPKIN ALE,BEER & LAGER,FLAVORED MALT BEVERAGE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
1010894,WHOLESALE BEER(CO),5140745,SCHLAFLY PUMPKIN STOUT,BEER & LAGER,FLAVORED MALT BEVERAGE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
1010894,WHOLESALE BEER(CO),5158529,SCHLAFLY RASPBERRY COFFEE STOUT,BEER & LAGER,FLAVORED MALT BEVERAGE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
1010894,WHOLESALE BEER(CO),5140767,SCHLAFLY RASPBERRY HEFEWEIZEN,BEER & LAGER,FLAVORED MALT BEVERAGE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
1010894,WHOLESALE BEER(CO),5149937,SCHLAFLY SALTED CARAMEL STOUT,BEER & LAGER,FLAVORED MALT BEVERAGE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
1010894,WHOLESALE BEER(CO),5150770,SCHLAFLY SOUR IPA,BEER & LAGER,FLAVORED MALT BEVERAGE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
1010894,WHOLESALE BEER(CO),5140763,SCHLAFLY STICKY TOFFEE PORTER,BEER & LAGER,FLAVORED MALT BEVERAGE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
1010894,WHOLESALE BEER(CO),5147205,SCHLAFLY THE DEVIL'S FARMHOUSE,BEER & LAGER,FLAVORED MALT BEVERAGE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
1010894,WHOLESALE BEER(CO),5150269,SCHLAFLY THE VARIANT 2,BEER & LAGER,FLAVORED MALT BEVERAGE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
1010894,WHOLESALE BEER(CO),5140921,SCHLAFLY TOASTED COCONUT STOUT,BEER & LAGER,FLAVORED MALT BEVERAGE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
1010894,WHOLESALE BEER(CO),5140753,SCHLAFLY VANILLA MILK STOUT,BEER & LAGER,FLAVORED MALT BEVERAGE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
2187970,WHOLESALE BEER(CO),5147479,SCRATCH BREWING AVAMARO,BEER & LAGER,FLAVORED MALT BEVERAGE,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,41.73976662,-74.06848564,NEW PALTZ
2187970,WHOLESALE BEER(CO),5152414,SCRATCH BREWING BASIL IPA,BEER & LAGER,FLAVORED MALT BEVERAGE,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,41.73976662,-74.06848564,NEW PALTZ
2187970,WHOLESALE BEER(CO),5152416,SCRATCH BREWING DARK BARK ALE,BEER & LAGER,FLAVORED MALT BEVERAGE,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,41.73976662,-74.06848564,NEW PALTZ
2187970,WHOLESALE BEER(CO),5147489,SCRATCH BREWING FENNEL PORTER,BEER & LAGER,FLAVORED MALT BEVERAGE,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,41.73976662,-74.06848564,NEW PALTZ
2187970,WHOLESALE BEER(CO),5152415,SCRATCH BREWING FIG LEAF PORTER,BEER & LAGER,FLAVORED MALT BEVERAGE,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,41.73976662,-74.06848564,NEW PALTZ
2187970,WHOLESALE BEER(CO),5147512,SCRATCH BREWING FILE SAISON,BEER & LAGER,FLAVORED MALT BEVERAGE,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,41.73976662,-74.06848564,NEW PALTZ
2187970,WHOLESALE BEER(CO),5157915,SCRATCH BREWING FOREST ALE,BEER & LAGER,FLAVORED MALT BEVERAGE,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,41.73976662,-74.06848564,NEW PALTZ
2187970,WHOLESALE BEER(CO),5157913,SCRATCH BREWING PEPITA,BEER & LAGER,FLAVORED MALT BEVERAGE,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,41.73976662,-74.06848564,NEW PALTZ
2187970,WHOLESALE BEER(CO),5152412,SCRATCH BREWING SAHTI,BEER & LAGER,FLAVORED MALT BEVERAGE,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,41.73976662,-74.06848564,NEW PALTZ
2187970,WHOLESALE BEER(CO),5157914,SCRATCH BREWING SPICEBUSH PALE ALE,BEER & LAGER,FLAVORED MALT BEVERAGE,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,41.73976662,-74.06848564,NEW PALTZ
2187970,WHOLESALE BEER(CO),5152411,SCRATCH BREWING WINTER WARMER,BEER & LAGER,FLAVORED MALT BEVERAGE,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,41.73976662,-74.06848564,NEW PALTZ
2187970,WHOLESALE BEER(CO),5158862,SCRATCH WHEATWINE,BEER & LAGER,FLAVORED MALT BEVERAGE,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,41.73976662,-74.06848564,NEW PALTZ
1270256,WHOLESALE BEER(C),5121741,SEA DOG APRICOT,BEER & LAGER,FLAVORED MALT BEVERAGE,MANHATTAN BEER DISTRIBUTORS ,D,40.8103426,-73.90316025,BRONX
1270256,WHOLESALE BEER(C),5121708,SEA DOG RASPBERRY WHEAT,BEER & LAGER,FLAVORED MALT BEVERAGE,MANHATTAN BEER DISTRIBUTORS ,D,40.8103426,-73.90316025,BRONX
2183995,WHOLESALE BEER(CO),5149767,SHELTON BROTHERS TO OL GOSE NORTH,BEER & LAGER,FLAVORED MALT BEVERAGE,REMARKABLE LIQUIDS LLC,D,42.68810121,-73.95553848,GUILDERLAND CENTER
2183995,WHOLESALE BEER(CO),5149766,SHELTON BROTHERS TO OL SURBAER,BEER & LAGER,FLAVORED MALT BEVERAGE,REMARKABLE LIQUIDS LLC,D,42.68810121,-73.95553848,GUILDERLAND CENTER
2183995,WHOLESALE BEER(CO),5149765,SHELTON BROTHERS TO OL TROPICAL RUMBLE,BEER & LAGER,FLAVORED MALT BEVERAGE,REMARKABLE LIQUIDS LLC,D,42.68810121,-73.95553848,GUILDERLAND CENTER
1270256,WHOLESALE BEER(C),5147766,SHIPYARD FIREBERRY,BEER & LAGER,FLAVORED MALT BEVERAGE,MANHATTAN BEER DISTRIBUTORS ,D,40.8103426,-73.90316025,BRONX
1270256,WHOLESALE BEER(C),5147767,SHIPYARD MAUI MANGO,BEER & LAGER,FLAVORED MALT BEVERAGE,MANHATTAN BEER DISTRIBUTORS ,D,40.8103426,-73.90316025,BRONX
1270256,WHOLESALE BEER(C),5153797,SHIPYARD MELON WHEAT ALE,BEER & LAGER,FLAVORED MALT BEVERAGE,MANHATTAN BEER DISTRIBUTORS ,D,40.8103426,-73.90316025,BRONX
1270256,WHOLESALE BEER(C),5121735,SHIPYARD PUGSLEYS SMASHED BLUEBERRY,BEER & LAGER,FLAVORED MALT BEVERAGE,MANHATTAN BEER DISTRIBUTORS ,D,40.8103426,-73.90316025,BRONX
1270256,WHOLESALE BEER(C),5121736,SHIPYARD PUGSLEYS SMASHED PUMPKIN,BEER & LAGER,FLAVORED MALT BEVERAGE,MANHATTAN BEER DISTRIBUTORS ,D,40.8103426,-73.90316025,BRONX
1270256,WHOLESALE BEER(C),5156283,SHIPYARD SMASHED BLUEBERRY,BEER & LAGER,FLAVORED MALT BEVERAGE,MANHATTAN BEER DISTRIBUTORS ,D,40.8103426,-73.90316025,BRONX
1270256,WHOLESALE BEER(C),5156282,SHIPYARD SMASHED PUMPKIN,BEER & LAGER,FLAVORED MALT BEVERAGE,MANHATTAN BEER DISTRIBUTORS ,D,40.8103426,-73.90316025,BRONX
1010716,WHOLESALE BEER(C),5120227,SIERRA NEVADA BARREL AGED BIGFOOT,BEER & LAGER,FLAVORED MALT BEVERAGE,U B DISTRIBUTORS LLC,D,40.7152748,-73.92765792,BROOKLYN
1010716,WHOLESALE BEER(C),5121572,SIERRA NEVADA BARREL AGED MAPLE STOUT,BEER & LAGER,FLAVORED MALT BEVERAGE,U B DISTRIBUTORS LLC,D,40.7152748,-73.92765792,BROOKLYN
2187970,WHOLESALE BEER(CO),5156103,SIERRA NEVADA BEER CAMP 220,BEER & LAGER,FLAVORED MALT BEVERAGE,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,41.73976662,-74.06848564,NEW PALTZ
1010716,WHOLESALE BEER(C),5140453,SIERRA NEVADA CHERRY CHOCOLATE STOUT,BEER & LAGER,FLAVORED MALT BEVERAGE,U B DISTRIBUTORS LLC,D,40.7152748,-73.92765792,BROOKLYN
2187970,WHOLESALE BEER(CO),5158188,SIERRA NEVADA ESTATE FARMHOUSE ALE,BEER & LAGER,FLAVORED MALT BEVERAGE,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,41.73976662,-74.06848564,NEW PALTZ
2187970,WHOLESALE BEER(CO),5156387,SIERRA NEVADA HILLZ HAVE HAZE,BEER & LAGER,FLAVORED MALT BEVERAGE,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,41.73976662,-74.06848564,NEW PALTZ
1010716,WHOLESALE BEER(C),5139954,SIERRA NEVADA MAPLE SCOTCH,BEER & LAGER,FLAVORED MALT BEVERAGE,U B DISTRIBUTORS LLC,D,40.7152748,-73.92765792,BROOKLYN
2187970,WHOLESALE BEER(CO),5149248,SIERRA NEVADA NO MIDDLE GROUND,BEER & LAGER,FLAVORED MALT BEVERAGE,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,41.73976662,-74.06848564,NEW PALTZ
2187970,WHOLESALE BEER(CO),5157651,SIERRA NEVADA STRICKLANDER TRIPEL,BEER & LAGER,FLAVORED MALT BEVERAGE,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,41.73976662,-74.06848564,NEW PALTZ
1010716,WHOLESALE BEER(C),5148643,SIERRA NEVADA WINTERTIDE,BEER & LAGER,FLAVORED MALT BEVERAGE,U B DISTRIBUTORS LLC,D,40.7152748,-73.92765792,BROOKLYN
1188563,MICRO BREWER,5119926,SIXPOINT 3BEANS,BEER & LAGER,FLAVORED MALT BEVERAGE,"MAD SCIENTISTS BREWING PARTNERS,LLC",D,40.67385407,-74.01204466,BROOKLYN
1188563,MICRO BREWER,5114487,SIXPOINT OYSTER STOUT,BEER & LAGER,FLAVORED MALT BEVERAGE,"MAD SCIENTISTS BREWING PARTNERS,LLC",D,40.67385407,-74.01204466,BROOKLYN
1188563,MICRO BREWER,5114486,SIXPOINT PUMPKIN BREWSTER,BEER & LAGER,FLAVORED MALT BEVERAGE,"MAD SCIENTISTS BREWING PARTNERS,LLC",D,40.67385407,-74.01204466,BROOKLYN
2183995,WHOLESALE BEER(CO),5158780,SIXTH SENSE BREWING PAWPAW MURKSHAKE,BEER & LAGER,FLAVORED MALT BEVERAGE,REMARKABLE LIQUIDS LLC,D,42.68810121,-73.95553848,GUILDERLAND CENTER
